パーフェクト,○○さんにも喜んでもらえるように…って思ってまだまだがんばります!
グッド,私もみんなに負けないくらいがんばらないと!ですね?
ノーマル,あは、LIVE中なのに私ったら何言ってるんでしょうね? よし、まだまだがんばります!
イベント発生,LIVEは長丁場ですもんね。ちゃんと体調管理しないと!水分補給…とか?
パーフェクト,○○さん心配しすぎですよ。でも…心配してくれてありがとうございますっ
グッド,大丈夫です、私はまだまだいけますよー!
ノーマル,ゴク…ゴク…はぁ…。よし、まだまだこれからですよね。がんばりますっ
イベント発生,歌もダンスも精一杯やりきりました!○○さん、どうでしたか?
パーフェクト,ファンのみなさんの声援も嬉しいですけど、○○さんに誉められるともっと嬉しいです!
グッド,○○さんが私をプロデュースしてくれたおかげです♪
ノーマル,でも、私…もっともっと上手くなりたいです! これからももっともっとレッスンがんばります!
イベント発生,私、たくさんレッスンしたけど…実はまだ自信ないんですよね。ちょっとだけですけど
パーフェクト,○○さん…その…手を握ってもらっても…いいですか?
グッド,○○さんの言葉は不思議ですね。少しだけ不安が消えました
ノーマル,と、とりあえず深呼吸して落ち着きますね! すぅー…はぁ…すぅー…はぁ…ふぅ
イベント発生,衣装オッケー、髪型オッケー、メイクオッケー…LIVEの準備オッケーです!
パーフェクト,あ、ひとつ忘れてました。○○さんから元気貰っていいですか? えいえいおー!
グッド,それじゃ…ステージにいってきます!
ノーマル,心配だから、やっぱりもう一度確認しておきます
イベント発生,んん!? ステージにこの眼鏡で出るんですか? 出て大丈夫かな…
パーフェクト,○○さんが褒めてくれるんだったら…いいかな…よしっ
グッド,ま、まぁ…出てみるだけ…出てみますけど…大丈夫かな
ノーマル,レンズに度は入ってないですけど…なんだか集中できないですっ
イベント発生,うぅ、○○さん…急に不安になってきちゃいました…。ど、どうしましょう…?
パーフェクト,○○さんと話してたら不安なんてどっか行っちゃいました。さすがプロデューサー!
グッド,私1人じゃないんですよね、みんなと一緒にがんばります!
ノーマル,歌鈴ちゃんや春菜ちゃんと、ちょっと話してこようと思いますっ
イベント発生,私たちを応援してくれたファンのみなさんのために…最高のステージを見せたいんです…!
パーフェクト,最高のLIVEをしてる私を見てほしいんです♪○○さんにも!
グッド,ちょっと力が入り過ぎですかね…ふふっ…いつも通りの私でがんばります!
ノーマル,空回りしないように気を付けないと、ですね。ふう…
イベント発生,○○プロデューサー、もうすぐ私の出番なんですけど、緊張して…笑えてますか?
パーフェクト,○○さんの近くにいると安心できますね…よしっ、がんばろう!
グッド,…○○さん、何かお話してくれませんか? そうしたら、がんばれるかも
ノーマル,ははは……すいません…せめてがんばります!
イベント発生,出番が終わったら気が抜けちゃって…ふらふらしちゃってます…
パーフェクト,しばらく○○さんに掴まってても…いいですか…
グッド,でも…LIVEはすごく気持ちよかったですよっ
ノーマル,あはは、大人しく椅子に座って休んでますね?
プロデュース,私の気持ちはデビューしたあの日からずーっと変わってません
,終わっちゃうとあっという間ですね…でも楽しかったです!
,あんなにすごいLIVEができて…嬉しかったです
,あらためて○○さんってすごいなぁって思いました
,私…もっともっとたくさんLIVEしたいって思いましたっ!
,優しい気持ちになれるような、微笑んでくれるような…アイドル…
,あの…せっかくなので2人で記念撮影とか…ダメですか?
,○○さんと一緒にお仕事に行くの、楽しみなんです♪
,帰り道も○○さんと一緒ですね♪
,○○さんには、いつまでも私のファンでいてほしいです
,○○さんがいてくれたから…安心して歌えました
,LIVE終わったのに…実は私…まだドキドキしてるんです…えへ
,終わっちゃうと…ちょっぴり寂しいです。えへへ…
,みんなの笑顔を見るのが1番嬉しいです!
,少し肌寒いですね…でも、私は元気ですっ
,ファンの人に喜んでもらえるアイドルに…私はなれたのかな?
,ふふっ、事務所のみんなとLIVE出来て…とてもいい思い出です
,次は歌鈴ちゃんと春菜ちゃんとで女子会しようかなって
,○○さん…これからもプロデュースよろしくお願いします
絆レベルアップ,ふふっ、これ、受け取って下さい!
,喜んでくれるか分からないですけど、○○さんのことを考えて選んでみました!
,あの…何が喜ぶかなって○○さんのことを思って一生懸命選んでみました。
,その…良かったら、どうぞ…
,お疲れ様です、○○さん。これ、私の気持ちです。
,いつも私のために色々としてくれて…本当にありがとうございます
イベント発生,LIVEのあとは色々考えちゃいますね…もっと笑顔になれるようなLIVEができたかなぁって
パーフェクト,○○さんが褒めてくれたならそれでいいかなぁ…。ふふっ、ちょっと甘えすぎですか?
グッド,この経験を活かして次のLIVEもがんばりますから、○○さんもお仕事お願いします♪
ノーマル,これで終わりじゃないから…しっかり次に活かさないと、ですね
イベント発生,実はまだLIVEの興奮が冷めやらないというか…まだドキドキしてるんです…
パーフェクト,○○さんもドキドキしてるんですか? ふふっ、じゃあ私たち一緒ですね♪
グッド,またあんな大きいステージに立てるように、アイドルのお仕事頑張っていきますね!
ノーマル,来年もまたLIVE出来たらいいですねぇ…
イベント発生,LIVEのあと、たくさんのファンレターをまた頂いたんですよ。すごいですよね…感動しちゃいました
パーフェクト,○○さんが私をプロデュースしてくれたおかげですね♪本当にありがとうございますっ
グッド,それだけ私もアイドルとして魅力があるって事でしょうか…自信持ってもいいですか?
ノーマル,ふふっ、実はまだ読んでなくて…帰ったら1つ1つしっかりと読もうと思ってるんです
イベント発生,今度は晴れた昼下がりに…○○さんとお散歩したいですね
パーフェクト,○○さんはプロデューサーですから、人に見つかってもきっと大丈夫ですよ♪
グッド,でも人に見られたら大変ですし、静かなところがいいかもしれませんね…
ノーマル,あっ、でも…もう変装しないとだめかな…残念ですっ
イベント発生,○○さん、私のLIVE見てくれました? ちゃんと…出来てましたか?
パーフェクト,ふふっ…私、○○さんのことばっかり気にしちゃってますね
グッド,○○さんの期待に応えられてれば…嬉しいです
ノーマル,○○さんの感想は、やっぱり気になっちゃうんです
イベント発生,私のLIVE…みんなを笑顔にできてましたか?
パーフェクト,○○さんが笑顔になってくれたのなら安心です。だって私のプロデューサーですから♪
グッド,今も昔も、私の気持ちは変わってません! これからもみんなを笑顔にしたいですっ
ノーマル,みんなが笑顔で優しい気持ちになってくれていれば…嬉しいなぁ
イベント発生,家まで送って下さってありがとうございます。2人で歩いてると、お散歩みたいで楽しいですね
パーフェクト,寒いですし…手を繋いだり…あっ…なんでもないですよ。寒くないですか?
グッド,今日はゆっくりお話できますね…いっぱいお話しましょうね?
ノーマル,でも、お散歩するにしては少し寒いかもしれませんね…
イベント発生,えへへ…またかけられちゃいました…おしゃれ眼鏡って、どうなんでしょうね?
パーフェクト,ずっとかけてたら、ちょっと気に入ってきたかもしれません…ふふっ
グッド,私、目は悪くないんですけれど…でも…まぁ、いいかなって思います
ノーマル,○○さんが好きじゃなかったら、外してもいいんですけどね?
イベント発生,こんなに大きなイベントに自分が出演するなんて…びっくりしちゃいました
パーフェクト,ふふっ…私をアイドルとして育ててくれた敏腕プロデューサー、○○さんのおかげですね♪
グッド,アイドルとしての実力が付いてきたのも○○さんのおかげですよ!
ノーマル,ファンのみなさんにチョコを手渡しで配ったのもいい思い出ですね、ふふっ…
イベント発生,時間が経つのは早いですね…。私、あの頃と比べて成長してますかね?
パーフェクト,○○さんと一緒に成長していければ…って、ちょっと大げさでしたかね?
グッド,○○さんが太鼓判を押してくれるなら安心ですね♪
ノーマル,これからもどんどんアイドルとして成長していけるように、がんばりますっ
イベント発生,やっぱりみんなのLIVEすごかったです。私このままじゃいけませんね…!
パーフェクト,○○さんが応援し続けてくれる限り、アイドルやめたりしませんよっ
グッド,○○さん…私が不安なときは一緒にいてくれたら…嬉しいです
ノーマル,ネガティブになっちゃダメですっ、ポジティブにならないとっ!
イベント発生,○○さん、一緒に帰るなんて…心配性ですね♪ 夜道に1人でも大丈夫ですよ
パーフェクト,○○さん、おくりおおかみになっちゃダメですからね?
グッド,でも、○○さんがいれば暗い夜道も安心ですね! 頼りにしてますから♪
ノーマル,いろいろ危ないですもんね、もう少しアイドルとしての自覚を持たなくっちゃ!
イベント発生,ねぇ、○○さん…。どうして…私をプロデュースしてくれたんですか?
パーフェクト,○○さんはファン第1号ってことですよね? ふふっ、そういうことにしちゃいます♪
グッド,○○さんのおかげで…私、今とってもアイドルが楽しいんです!
ノーマル,○○さんがスカウトしてくれなかったら…今の私はなにをしてたかな…
